"id","institution","product","institution_sort","product_sort","schoolexpense_sort","univ_sort","grade_sort","major_sort","grade_stand_detail","income_stand_detail","support_detail","qualification_detail","local_residence_detail","duration_detail","selection_way_detail","selection_num_detail","qualification_restriction_detail","recommendation_detail","documentaion_detail","created_dt","modified_dt","like_num","scrap_num"
"재단법인 충청남도인재육성재단_재능키움장학생","재단법인 충청남도인재육성재단","재능키움장학생","지자체","장학금","특기자","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","해당없음","4500000원(150만원 3회 분할지급)2022년 (2회) : 3000000원2023년 (1회) : 1500000원","졸업까지 3학기 이상 잔여학기가 남은 자","* 아래중 하나에 해당하는 자공고일기준 본인 또는 부모가 충청남도에 1년 이상 계속해서 주민등록상 주소지를 둔 국내대학 재학생부모의 등록기준지(본적)가 충청남도인 자",NULL,"학업성적 30% + 서류심사 30% + 면접심사 40%","40명 * 선발 적격자 부족시 선발예정 인원보다 적게 선발","공고일 기준 휴학생・수료상태(졸업유예자 포함)인자재단 장학금 수혜자 제외 * 자세한 사항은 첨부파일 참고고원격대학(방송통신대학/ 통신대학/ 사이버대학)/ 기술대학 2년 미만의 교육과정의 각종 학교(시간제/ 직업능력개발훈련/ 학점은행제)/ 평생교육법 의거 설립한 학교(직업전문 학교 등)","해당없음",NULL,"2022-11-06 17:00:52.476056","2022-11-06 17:00:52.476056",0,0
"오산교육재단_우수인재장학생","오산교육재단","우수인재장학생","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","대학수학능력시험 결과 또는 고등학교 내신등급  평점이 25등급 이내인 자","해당없음","1학년 1학기 1회 지급 2000000원","관내 고등학교를 졸업한 국내 소재 대학교 신입생12022학년도 오산시 관내 고등하교 졸업생 또는 2검정고시(고등학교 졸업 학력) 합격자 또는  3과거 오산시 관내 고등학교 졸업생 중 오산교육재단대학교 진학 장 학금 미수혜자","본인 또는 부모/ 친권자 중 1명이 주민등록상 오산시에 1년 이상 계속 거주",NULL,"학업성적90%/ 오산시 거주기간 5%/ 자원봉사활동실적 5%가점(실업계고등학교 졸업생 중) : 자격증 5점","26명","재학생 신청불가","졸업한 고등학교 장 (만학도 및 검정고시 합격자 추천서 제외)",NULL,"2022-11-06 17:00:52.57631","2022-11-06 17:00:52.57631",0,0
"재단법인 충청남도인재육성재단_한울타리장학생","재단법인 충청남도인재육성재단","한울타리장학생","지자체","장학금","지역연고","4년제(5~6년제포함)/기술대학/원격대학/일반대학원/전문대(2~3년제)/전문대학원/제한없음/학점은행제 대학","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상/대학신입생/박사과정/석사2학기이상/석사신입생(1학기)/연령제한/제한없음","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","해당없음","2000000원 ※ 자기계발 생활비","충청남도외 지역에서 전입한 도내소재 우수 대학생","접수마감일 기준(2022926) 본인의 주소(주민등록주소)가 충남으로 전입된 기간이 1년 미만인 도내 소재 대학교 재학생",NULL,"선발기준 : 학업성적(30%)/ 서류심사(30%: 에세이25% + 봉사활동5%)/ 면접심사(40%)","20명","공고일 기준 현재 휴학생・수료상태2022년도에 본 재단에서 장학수혜를 받았거나 받을 예정인 자본 재단의 2022년도 청년 커뮤니티 지원사업 수혜자2022년도 충남정착지원/ 하반기 예체능공연활동지원 장학생 지원자1가구 1인 지원   * 증서수여식 불참 시 장학금 미지급 * 자세한 사항은 첨부파일 참조","해당없음",NULL,"2022-11-06 17:00:52.482179","2022-11-06 17:00:52.482179",0,0
"재단법인 충청남도인재육성재단_해외유학장학생","재단법인 충청남도인재육성재단","해외유학장학생","지자체","장학금","지역연고","일반대학원","박사과정/석사2학기이상/석사신입생(1학기)","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","<학업성적> 대학 4년간 평균성적이 백분율 환산 80점 이상<어학능력> 첨부파일 내 어학점수 기준표 참고","해당없음","지원금액 : 국비유학생 국가별 장학금 지원 금액의 100% 지원기간 : 2년 * 학비와 생활비 전부 포함하는 금액 연 2회 분할지급 ※ 국가별 연간 지원금액은 첨부파일 참조","* 학위과정(석사과정/ 석・박사통합과정/ 박사과정)","도내내 4년제 대학 졸업(예정)자   도내 2년 이상 주민등록이 되어 있는 충남도민 또는 충남출향인 본인 또는 자녀 ※자세한 사항 공고문 참조",NULL,"(1차) 서류 ・ 심사항목 : 대학성적(30점)/ 에세이(30점)/ 외국어능력(40점)(2차) 면접 ・ 심사항목 : 전공분야(50점)/ 인성분야(50점) ※자세한 사항 공고문 참조","4명*지원자 중 적격자가 없을 경우 선발인원보다 적게 선발 또는 미선발","국가 또는 민간단체로부터 유사 장학금을 받은 자이미 유학 입학허가서를 취득한자이미 석사과정 또는 석박사통합과정에 유학중인 자해외여행에 결격사유가 있는 자선발공고일 현재 응시하고자 하는 과정의 학위과정 중인 자","대학교 총장 추천서 제출",NULL,"2022-11-06 17:00:52.487274","2022-11-06 17:00:52.487274",0,0
"재단법인 충청남도인재육성재단_소상공인자녀지원장학생","재단법인 충청남도인재육성재단","소상공인자녀지원장학생","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상/연령제한/제한없음","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","학자금지원구간통지서 상 가장 최근 소득분위가 4분위 이하인 자","1000000원","공고일 기준 본인 또는 부모가 충청남도 천안시에 1년이상 계속해서 주민등록상 주소지를 둔 국내대학교 재학생 또는 가족관계증명서 상 부 또는 모가 충청남도 천안시에 6개월 이상 계속해서 사업을 영위하고 있는 자","* 자세한 사항은 첨부파일 참조",NULL,"경제상황(50%) + 학업성적(50%)동점자 우선순위: 저소득층 > 다자녀(3명이상)가구 > 고학년 순","80명","공고일 기준 현재 휴학생 또는 수료상태인 졸업예정자신청년도에 충청남도인재육성재단의 장학금을 수혜받은 자 또는 받을 예정인 자1가구 2인 지원 불가신청년도 보금자리/ 온라인 멘토링활동 장학생 지원자 * 자세한 사항은 첨부파일 참조","해당없음",NULL,"2022-11-06 17:00:52.491686","2022-11-06 17:00:52.491686",0,0
"재단법인 충청남도인재육성재단_충남뿌리내림장학","재단법인 충청남도인재육성재단","충남뿌리내림장학","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","해당없음","해당없음","1인 3000000원 (2년간 2회 지급) * 충남정착을 위한 자기계발비","선발공고일 기준 본인 또는 부・모가 계속해서 충남에 1년 이상 거주(주민등록상)하고 있으며 2022년 8월 졸업예정인 국내대학교 재학생","선발공고일 기준 본인 또는 부・모가 계속해서 충남에 1년 이상 거주(주민등록상)하고 있는 자",NULL,"학업성적 30% + 서류심사 30% + 면접심사 40%  *자세한 내용은 첨부파일 참고","25명  * 선발 적격자 부족 시 선발예정인원 보다 적게 선발","공고일 기준 현재 휴학생・현재 수료상태인 졸업예정자1가구 2인 이상 지원 불가원격대학/ 2년미만의 교육과정의 각종학교/ 평생교육법 의거 설립한 학교(직업전문 학교 등)재단의 선발・수혜 장학생 * 자세한 사항 첨부파일 및 홈페이지 공고 참조","해당없음",NULL,"2022-11-06 17:00:52.495034","2022-11-06 17:00:52.495034",0,0
"재단법인 충청남도인재육성재단_보금자리(거주비지원)장학생","재단법인 충청남도인재육성재단","보금자리(거주비지원)장학생","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상/대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열","해당없음","학자금지원구간통지서 상 가장 최근 소득분위가 4분위 이하인 자","총 2000000원 ( 9월 중 12월 중 2회 분할지급)","부모가 충청남도에 1년 이상 주소지를 두고/ 충남・서울・대전을 제외한 타지역 소재 대학에 재학중인 학생부동산임대차계약서 상 202211~20221231 기간 중 최소 8개월 이상 * 자세한 사항은 첨부파일 참고","공고일 기준 본인 또는 부모가 충남에 1년 이상 주민등록이 되어 있는 자",NULL,"경제상황 50%/ 학업성적 45%/ 봉사활동 5%동점자 선발 우선순위: 저소득측>다자녀(3명이상)가수>고학년 순","30명","공고일 기준 현재 휴학생 또는 수료상태(졸업유예자 포함)인 자2022년도에 본 재단에서 장학수혜를 받았거나 받을 예정인 자본 재단의 2022년도 청년 커뮤니티 지언사업 수혜자2022년도 소상공인 자녀지원/ 온라인 멘토링활동 장학생 지원자1가구 1인 지원증서수여식 불참 시 장학금 미지급","해당없음",NULL,"2022-11-06 17:00:52.498054","2022-11-06 17:00:52.498054",0,0
"문암장학문화재단_장학생","문암장학문화재단","장학생","민간(기타)","장학금","기타","해당없음","해당없음","해당없음","해당없음","해당없음","1000000원","현역군인 중 공상 및 장애가정의 자녀현역군인의 자녀로 부모가 복무 중 공상을 입는 자","해당없음",NULL,"해당없음","초중고대학생: 7명","해당없음","국방부 추천자 선발/통보각국 본부 추천",NULL,"2022-11-06 17:01:03.172857","2022-11-06 17:01:03.172857",0,0
"재단법인남양주장학재단_미래장학생","재단법인남양주장학재단","미래장학생","지자체","장학금","지역연고","4년제(5~6년제포함)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상/대학신입생","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","(신입생) 최종학교 전체학년 평균성적 90점 이상(재학생) 직전 두 학기 평균평점 45학점 만점 36 이상  * 자세한 사항은 첨부파일 참고","해당없음","일반대: 3000000원방통대: 500000원","해당없음","공고일 현재 남양주시에 1년 이상 주민등록상 주소를 두고 계속 거주하는 대학생",NULL,"학업성적 94점 + 봉사활동 시간 3점 + 거주기간 3점   * 추가 가점 부여/ 동점자 처리 및 자세한 사항은 첨부파일 참고","일반대: 20명방통대: 8명","국가 또는 학교/ 지방자치단체/ 민간단체 등에서 전액 장학금 받는 자 제외대학원생/ 사이버대학/ 평생교육원 학점은행/ 폴리텍대학 등 재학생","해당없음",NULL,"2022-11-06 17:00:52.501263","2022-11-06 17:00:52.501263",0,0
"재단법인남양주장학재단_복지장학생","재단법인남양주장학재단","복지장학생","지자체","장학금","지역연고","4년제(5~6년제포함)/전문대(2~3년제)","대학2학기/대학3학기/대학4학기/대학5학기/대학6학기/대학7학기/대학8학기이상","공학계열/교육계열/사회계열/예체능계열/의약계열/인문계열/자연계열/제한없음","(신입생) 최종학교 전체학년 평균성적 70점 이상(재학생) 직전 두 학기 평균평점 45학점 만점 16 이상 * 자세한 사항은 첨부파일 참고","대학교 재학생 중 저소득층(국민기초생활수급자/ 한부모가정/ 차상위계층/ 기타 생계곤란 자)","3000000원","해당없음","남양주시 관내에 주소를 두고/ 신청 공고일 현재 만1년 이상 계속 거주한 대학생",NULL,"읍・면・동장 추천자 60점 + 학업성적 34점 + 봉사활동시간 3점 + 거주기간 3점  * 추가 가점 부여/ 동점자 처리 및 자세한 사항은 첨부파일 참고","60명","대학원/ 사이버대학/ 평생교육원 학점은행/ 폴리텍대학","행정복지센터 읍・면・동장의 추천",NULL,"2022-11-06 17:00:52.504397","2022-11-06 17:00:52.504397",0,0
